id,user_id,created_at,updated_at,name,category,color,image_url,processed_image_url,texture,primary_color,fabric_primary,pattern_type,fit_type,length,style_aesthetic,formality_level,style_notes_detailed,suitable_occasions,season,weather_suitability,pattern_description,item_type,original_image_url
39f9c1c2-ac16-4d94-aced-d1ab3f8d7591,69f07da2-8a6f-4cf6-8b45-104d883eab5a,2025-11-10 19:32:43.856251+00,2025-11-10 19:32:43.856251+00,Black T-shirt,Tops,#000000,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/69f07da2-8a6f-4cf6-8b45-104d883eab5a/wardrobe_gen_1762803161554_1_Black-T-shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/69f07da2-8a6f-4cf6-8b45-104d883eab5a/wardrobe_gen_1762803161554_1_Black-T-shirt.png,smooth,,,,,,,,,,,,,,
3a165530-5e90-4542-a09f-3d5731d7cbac,49782549-5da8-4779-8c06-e5ca7e8c8a8b,2025-11-08 11:25:41.238673+00,2025-11-08 11:25:41.238673+00,Light Blue Button-Down Shirt,Outerwear,#A7D1EB,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/49782549-5da8-4779-8c06-e5ca7e8c8a8b/wardrobe_gen_1762601137952_0_Light-Blue-Button-Down-Shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/49782549-5da8-4779-8c06-e5ca7e8c8a8b/wardrobe_gen_1762601137952_0_Light-Blue-Button-Down-Shirt.png,smooth,,,,,,,,,,,,,,
3a2d5f37-2ee8-4297-bf61-3dd4c65bf759,42b68381-ed9a-45d6-9abb-1351c1fd763d,2025-11-28 21:01:41.114615+00,2025-11-28 21:01:41.114615+00,Pale Green Button-Up Shirt,Tops,#F0F0D6,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/42b68381-ed9a-45d6-9abb-1351c1fd763d/wardrobe_gen_1764363695875_0_Pale-Green-Button-Up-Shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/42b68381-ed9a-45d6-9abb-1351c1fd763d/wardrobe_gen_1764363695875_0_Pale-Green-Button-Up-Shirt.png,smooth,#F0F0D6,cotton,solid,regular,hip,"[""casual""]",casual,"Classic button-up styling in a light, breathable fabric. Perfect for layering or wearing alone.","[""everyday""]","[""spring"",""summer""]",warm,,,
3a3f3546-ad1d-41ca-b5c0-85f503cf7ae8,e90dbfb9-3a16-49a9-9865-c36668e0d7e3,2025-11-10 14:38:32.354509+00,2025-11-10 14:38:32.354509+00,White Textured Sweater,Tops,#F5F5F5,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/e90dbfb9-3a16-49a9-9865-c36668e0d7e3/wardrobe_gen_1762785511483_0_White-Textured-Sweater.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/e90dbfb9-3a16-49a9-9865-c36668e0d7e3/wardrobe_gen_1762785511483_0_White-Textured-Sweater.png,textured,,,,,,,,,,,,,,
3a3fb72c-63ea-4d7d-8ed3-f4a6046663ff,035b28d5-3f07-4baa-a812-b74cc6bc1f9b,2025-11-10 14:36:06.198369+00,2025-11-10 14:36:06.198369+00,Plaid Button-Down Shirt,Tops,#708090,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/035b28d5-3f07-4baa-a812-b74cc6bc1f9b/wardrobe_gen_1762785363322_0_Plaid-Button-Down-Shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/035b28d5-3f07-4baa-a812-b74cc6bc1f9b/wardrobe_gen_1762785363322_0_Plaid-Button-Down-Shirt.png,woven,,,,,,,,,,,,,,
3a4946dc-16d8-4c21-8da6-2014447c1a34,70b62725-649a-418d-b358-2dd1072162c7,2025-12-05 10:04:36.350532+00,2025-12-05 10:04:41.179788+00,Blue Velour Hoodie,Outerwear,blue,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/70b62725-649a-418d-b358-2dd1072162c7/wardrobe_gen_1764929075676_0_Blue-Velour-Hoodie.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/70b62725-649a-418d-b358-2dd1072162c7/wardrobe_gen_1764929075676_0_Blue-Velour-Hoodie.png,soft,blue,velvet,solid,regular,hip_length,"[""casual"",""streetwear""]",casual,"Style with jeans and sneakers for a relaxed, everyday look. Great for layering.","[""everyday"",""college"",""loungewear""]","[""fall"",""winter"",""spring""]",mild,"solid color, no pattern",Hoodie,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/70b62725-649a-418d-b358-2dd1072162c7/wardrobe_gen_1764929075676_0_Blue-Velour-Hoodie.png
3a4f24a4-27d8-409c-8e7c-e334fd7ba459,961e149b-aab3-48a1-b356-cba1ec3bb7ae,2025-11-12 08:58:48.678759+00,2025-11-12 08:58:48.678759+00,Bangle Set,Accessories,#D3B799,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/961e149b-aab3-48a1-b356-cba1ec3bb7ae/wardrobe_gen_1762937927258_2_Bangle-Set.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/961e149b-aab3-48a1-b356-cba1ec3bb7ae/wardrobe_gen_1762937927258_2_Bangle-Set.png,smooth,,,,,,,,,,,,,,
3a587a66-f841-4e50-8d1e-4bbe833198cb,bcb50589-dcda-4e76-b0ac-97405039fe90,2025-11-29 15:46:07.422856+00,2025-11-29 15:46:07.422856+00,Red Button Down Jacket,Outerwear,#FF0000,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/bcb50589-dcda-4e76-b0ac-97405039fe90/wardrobe_gen_1764431128505_0_Red-Button-Down-Jacket.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/bcb50589-dcda-4e76-b0ac-97405039fe90/wardrobe_gen_1764431128505_0_Red-Button-Down-Jacket.png,smooth,#FF0000,unknown,solid,regular,hip,"[""unknown""]",unknown,Classic red jacket. Can be dressed up or down. Great for layering.,"[""unknown""]","[""fall"",""winter""]",cool,,,
3a58889b-513f-490e-9821-4affb26b3d14,00e67d9f-7d0b-42d8-83c0-a85f3cc40b34,2025-12-03 08:57:49.962611+00,2025-12-03 08:57:58.014531+00,Blue Graphic T-Shirt,Tops,blue,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/00e67d9f-7d0b-42d8-83c0-a85f3cc40b34/wardrobe_gen_1764752268740_0_Blue-Graphic-T-Shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/00e67d9f-7d0b-42d8-83c0-a85f3cc40b34/wardrobe_gen_1764752268740_0_Blue-Graphic-T-Shirt.png,smooth,blue,cotton,graphic,regular,hip_length,"[""casual"",""streetwear"",""artsy""]",casual,Style with jeans or shorts for a relaxed everyday look.,"[""everyday"",""college"",""casual_dinner"",""travel"",""outdoor""]","[""spring"",""summer"",""fall""]",all_weather,circular graphic print with plant and text,T-shirt,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/00e67d9f-7d0b-42d8-83c0-a85f3cc40b34/wardrobe_gen_1764752268740_0_Blue-Graphic-T-Shirt.png
3a59df52-495b-4873-8365-5a405d495044,eb2a0bcc-ae33-4451-aff7-c45f60b35f21,2025-11-08 17:44:19.3576+00,2025-11-08 17:44:19.3576+00,Black Long Sleeve Shirt,Tops,#000000,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/eb2a0bcc-ae33-4451-aff7-c45f60b35f21/wardrobe_gen_1762623853650_4_Black-Long-Sleeve-Shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/eb2a0bcc-ae33-4451-aff7-c45f60b35f21/wardrobe_gen_1762623853650_4_Black-Long-Sleeve-Shirt.png,smooth,,,,,,,,,,,,,,
3a5d82d6-646d-4f10-94c6-b6aaa815e73c,b00d0143-0d64-4040-975c-1e01101d2354,2025-12-07 10:12:21.54259+00,2025-12-07 10:12:21.54259+00,Brown Knit Sweater,Outerwear,,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/b00d0143-0d64-4040-975c-1e01101d2354/wardrobe_gen_1765102321815_0_Brown-Knit-Sweater.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/b00d0143-0d64-4040-975c-1e01101d2354/wardrobe_gen_1765102321815_0_Brown-Knit-Sweater.png,,,,,,,,,,,,,,Sweater,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/b00d0143-0d64-4040-975c-1e01101d2354/wardrobe_gen_1765102321815_0_Brown-Knit-Sweater.png
3a666750-e225-4a39-aa79-18e3f02fcfe8,6c779491-4edb-48b6-b559-11150397b21e,2025-11-10 13:24:37.709483+00,2025-11-10 13:24:37.709483+00,White Trousers,Bottoms,#FFFFFF,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/6c779491-4edb-48b6-b559-11150397b21e/wardrobe_gen_1762781073891_1_White-Trousers.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/6c779491-4edb-48b6-b559-11150397b21e/wardrobe_gen_1762781073891_1_White-Trousers.png,smooth,,,,,,,,,,,,,,
3a6abda4-9f2e-42ab-9041-d1049e8cc077,939837d0-79f4-4fc6-95a0-7065617285a7,2025-11-08 17:36:41.999578+00,2025-11-08 17:36:41.999578+00,White Tank Top,Tops,#F5F5F5,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/939837d0-79f4-4fc6-95a0-7065617285a7/wardrobe_gen_1762623399760_1_White-Tank-Top.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/939837d0-79f4-4fc6-95a0-7065617285a7/wardrobe_gen_1762623399760_1_White-Tank-Top.png,smooth,,,,,,,,,,,,,,
3a771ca0-a87c-4051-a3c5-f4705cd23931,aa7b689e-0698-40db-8a5b-ed84ba62266c,2025-12-02 08:36:44.702033+00,2025-12-02 08:36:52.371118+00,White Cotton Lehenga Skirt,Dresses,white,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/aa7b689e-0698-40db-8a5b-ed84ba62266c/wardrobe_gen_1764664574606_1_White-Cotton-Lehenga-Skirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/aa7b689e-0698-40db-8a5b-ed84ba62266c/wardrobe_gen_1764664574606_1_White-Cotton-Lehenga-Skirt.png,soft,white,cotton,solid,flowy,full_length,"[""ethnic"",""bohemian"",""casual""]",casual,"Flowy white lehenga skirt, pair with a colorful top for a festive or casual look.","[""everyday"",""festive"",""religious"",""party""]","[""spring"",""summer"",""fall""]",warm,"solid color, no pattern",Lehenga Skirt,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/aa7b689e-0698-40db-8a5b-ed84ba62266c/wardrobe_gen_1764664574606_1_White-Cotton-Lehenga-Skirt.png
3a810fb0-ca65-4129-a54a-280316b3ae83,23b40c7c-b2d7-4828-8e0e-1ec4b056706b,2025-12-05 07:20:06.037422+00,2025-12-05 07:20:23.313459+00,Black Wide Leg Pants,Bottoms,black,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/23b40c7c-b2d7-4828-8e0e-1ec4b056706b/wardrobe_gen_1764919204707_2_Black-Wide-Leg-Pants.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/23b40c7c-b2d7-4828-8e0e-1ec4b056706b/wardrobe_gen_1764919204707_2_Black-Wide-Leg-Pants.png,smooth,black,cotton,solid,relaxed,full_length,"[""casual"",""minimalist""]",casual,"Pair with a tucked-in tee and sneakers for an easy, everyday look.","[""everyday"",""travel"",""casual_dinner"",""college""]","[""spring"",""summer"",""fall""]",all_weather,"solid color, no pattern",Pants,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/23b40c7c-b2d7-4828-8e0e-1ec4b056706b/wardrobe_gen_1764919204707_2_Black-Wide-Leg-Pants.png
3a867599-5f3f-4a3c-af3b-c935b36f8053,5a3cde20-c4e6-4fea-8e6c-9d975630caf0,2025-11-13 06:38:30.891926+00,2025-11-13 06:38:30.891926+00,Light Blue Button-Down Shirt,Tops,#A7C4E4,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/5a3cde20-c4e6-4fea-8e6c-9d975630caf0/wardrobe_gen_1763015910404_0_Light-Blue-Button-Down-Shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/5a3cde20-c4e6-4fea-8e6c-9d975630caf0/wardrobe_gen_1763015910404_0_Light-Blue-Button-Down-Shirt.png,textured,,,,,,,,,,,,,,
3aa06a4a-c5c1-429d-b38c-d9308a3a085f,7f858515-9943-4774-b27b-bbf758850276,2025-11-29 06:06:12.780195+00,2025-11-29 06:06:12.780195+00,Gray Cropped Utility Jacket,Outerwear,#808080,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/7f858515-9943-4774-b27b-bbf758850276/wardrobe_gen_1764396348627_0_Gray-Cropped-Utility-Jacket.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/7f858515-9943-4774-b27b-bbf758850276/wardrobe_gen_1764396348627_0_Gray-Cropped-Utility-Jacket.png,smooth,#808080,unknown,solid,regular,waist,"[""casual""]",casual,Cropped gray utility jacket with patch pockets and long sleeves. Casual style. Versatile for layering.,"[""everyday""]","[""spring"",""fall""]",mild,,,
3aa6f59c-c5fc-46ec-a2ea-671b3ef2598e,cd4b8879-2643-4f14-a672-9ba9b529e129,2025-12-09 18:11:50.048581+00,2025-12-09 18:12:05.006817+00,Pearl and Shell Earrings,Accessories,white,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/cd4b8879-2643-4f14-a672-9ba9b529e129/wardrobe_gen_1765303909057_0_Pearl-and-Shell-Earrings.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/cd4b8879-2643-4f14-a672-9ba9b529e129/wardrobe_gen_1765303909057_0_Pearl-and-Shell-Earrings.png,smooth,white,blend,solid,regular,NA,"[""bohemian"",""romantic"",""chic""]",casual,Versatile earrings that add a touch of elegance to any casual or dressy outfit. Match with neutral colours.,"[""everyday"",""brunch"",""casual_dinner"",""date_night""]","[""spring"",""summer"",""fall""]",all_weather,"solid color, no pattern",Earrings,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/cd4b8879-2643-4f14-a672-9ba9b529e129/wardrobe_gen_1765303909057_0_Pearl-and-Shell-Earrings.png
3ab629ff-55ad-40e3-822b-40fb863536b3,f8c36e32-43af-4c39-9e81-49724a89952a,2025-11-24 18:51:03.681568+00,2025-11-24 18:51:03.681568+00,Light Wash Denim Jeans,Bottoms,#A9CCE3,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/f8c36e32-43af-4c39-9e81-49724a89952a/wardrobe_gen_1764010230542_1_Light-Wash-Denim-Jeans.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/f8c36e32-43af-4c39-9e81-49724a89952a/wardrobe_gen_1764010230542_1_Light-Wash-Denim-Jeans.png,stiff,#A9CCE3,denim,solid,regular,ankle,"[""casual""]",casual,Classic light wash denim. Pair with tees or sweaters. Versatile for everyday wear.,"[""everyday""]","[""spring"",""summer"",""fall""]",all_weather,,,
3ac2f6af-fb2f-49bf-8356-c6be56b30c9d,d3116e29-1d05-486b-86f7-6441efcc00fc,2025-11-10 19:35:42.955911+00,2025-11-10 19:35:42.955911+00,Wristwatch,Accessories,#A9A9A9,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/d3116e29-1d05-486b-86f7-6441efcc00fc/wardrobe_gen_1762803340289_3_Wristwatch.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/d3116e29-1d05-486b-86f7-6441efcc00fc/wardrobe_gen_1762803340289_3_Wristwatch.png,smooth,,,,,,,,,,,,,,
3ac75c72-2147-4d75-9d32-134b3c15d9b8,50569c80-57b4-4485-8f87-6c656cfcc890,2025-11-08 18:49:21.159997+00,2025-11-08 18:49:21.159997+00,Brown beaded bracelet,Accessories,#A0522D,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/50569c80-57b4-4485-8f87-6c656cfcc890/wardrobe_gen_1762627757429_3_Brown-beaded-bracelet.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/50569c80-57b4-4485-8f87-6c656cfcc890/wardrobe_gen_1762627757429_3_Brown-beaded-bracelet.png,smooth,,,,,,,,,,,,,,
3ae34d4c-e28f-4398-ac38-3e1ad1001a60,e2115368-2eec-408c-87b4-85922f49f549,2025-12-11 20:25:12.864344+00,2025-12-11 20:25:27.428813+00,Floral Print Lehenga,Dresses,burgundy,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/e2115368-2eec-408c-87b4-85922f49f549/wardrobe_gen_1765484712081_3_Floral-Print-Lehenga.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/e2115368-2eec-408c-87b4-85922f49f549/wardrobe_gen_1765484712081_3_Floral-Print-Lehenga.png,smooth,burgundy,silk,floral,regular,maxi,"[""ethnic"",""elegant"",""classic""]",semi_formal,Style with traditional jewelry for a festive or wedding look.,"[""festive"",""party"",""wedding_guest"",""religious""]","[""spring"",""summer"",""fall""]",warm,"medium scattered floral, sparse density",Lehenga,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/e2115368-2eec-408c-87b4-85922f49f549/wardrobe_gen_1765484712081_3_Floral-Print-Lehenga.png
3ae81f51-618d-49b2-9de5-84cc310aaf36,826b0087-b47d-4d97-b7a3-c5b37739afab,2025-11-29 18:55:40.080702+00,2025-11-29 18:55:40.080702+00,Black Crop Top,Tops,#000000,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/826b0087-b47d-4d97-b7a3-c5b37739afab/wardrobe_gen_1764442518887_1_Black-Crop-Top.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/826b0087-b47d-4d97-b7a3-c5b37739afab/wardrobe_gen_1764442518887_1_Black-Crop-Top.png,smooth,#000000,unknown,solid,slim,crop,"[""casual""]",casual,Versatile black crop top for layering or solo wear.,"[""everyday""]","[""spring"",""summer"",""fall""]",mild,,,
3af9c8f8-0e0b-4530-a196-75e7d0456b93,89e58d33-da71-480c-8902-74ad705173df,2025-11-29 15:53:26.838898+00,2025-11-29 15:53:26.838898+00,White Knit Scarf,Accessories,#FFFFFF,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/89e58d33-da71-480c-8902-74ad705173df/wardrobe_gen_1764431587953_2_White-Knit-Scarf.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/89e58d33-da71-480c-8902-74ad705173df/wardrobe_gen_1764431587953_2_White-Knit-Scarf.png,soft,#FFFFFF,knit,solid,regular,,"[""casual""]",casual,,"[""everyday""]","[""winter"",""fall""]",cold,,,
3b084b03-c355-4d01-b035-224ea6ac0ff9,3954d2bf-de6f-41d0-81ed-5b157f13a613,2025-12-06 19:17:09.014454+00,2025-12-06 19:17:15.059913+00,Gray Plaid Mini Skirt,Bottoms,gray,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/3954d2bf-de6f-41d0-81ed-5b157f13a613/wardrobe_gen_1765048628058_1_Gray-Plaid-Mini-Skirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/3954d2bf-de6f-41d0-81ed-5b157f13a613/wardrobe_gen_1765048628058_1_Gray-Plaid-Mini-Skirt.png,smooth,gray,polyester,plaid,regular,mini,"[""casual"",""preppy""]",casual,Pair with a solid top and sneakers for a simple everyday look.,"[""everyday"",""college"",""casual_dinner"",""brunch""]","[""spring"",""summer"",""fall""]",mild,"dense plaid pattern with gray, black, and white lines",skirt,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/3954d2bf-de6f-41d0-81ed-5b157f13a613/wardrobe_gen_1765048628058_1_Gray-Plaid-Mini-Skirt.png
3b134afe-80e0-4606-a469-89ab1bb7576d,3954d2bf-de6f-41d0-81ed-5b157f13a613,2025-12-06 18:48:51.039012+00,2025-12-06 18:48:54.468608+00,Purple Printed Knit Top,Tops,purple,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/3954d2bf-de6f-41d0-81ed-5b157f13a613/wardrobe_gen_1765046915659_0_Purple-Printed-Knit-Top.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/3954d2bf-de6f-41d0-81ed-5b157f13a613/wardrobe_gen_1765046915659_0_Purple-Printed-Knit-Top.png,soft,purple,knit,geometric,slim,hip_length,"[""casual"",""modern""]",casual,"Style with high-waisted jeans and sneakers for a trendy, casual look.","[""everyday"",""college"",""brunch"",""casual_dinner""]","[""spring"",""fall""]",mild,"dense geometric print, all-over",top,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/3954d2bf-de6f-41d0-81ed-5b157f13a613/wardrobe_gen_1765046915659_0_Purple-Printed-Knit-Top.png
3b1b0432-82ca-45ce-97d9-dc6796d1bd95,eb5401a7-c58a-4d50-8090-120eed32e73a,2025-11-10 19:31:41.366247+00,2025-11-10 19:31:41.366247+00,Red Hoodie,Outerwear,#E57373,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/eb5401a7-c58a-4d50-8090-120eed32e73a/wardrobe_gen_1762803098435_0_Red-Hoodie.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/eb5401a7-c58a-4d50-8090-120eed32e73a/wardrobe_gen_1762803098435_0_Red-Hoodie.png,smooth,,,,,,,,,,,,,,
3b585a95-b2e7-4915-b8bc-34b2144d8439,b00d0143-0d64-4040-975c-1e01101d2354,2025-12-07 10:12:42.727602+00,2025-12-07 10:12:42.727602+00,Black Leather Dress Shoes,Shoes,,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/b00d0143-0d64-4040-975c-1e01101d2354/wardrobe_gen_1765102341037_2_Black-Leather-Dress-Shoes.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/b00d0143-0d64-4040-975c-1e01101d2354/wardrobe_gen_1765102341037_2_Black-Leather-Dress-Shoes.png,,,,,,,,,,,,,,Shoes,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/b00d0143-0d64-4040-975c-1e01101d2354/wardrobe_gen_1765102341037_2_Black-Leather-Dress-Shoes.png
3b63173f-0b18-48ec-b442-d11e888f1c2a,5a3cde20-c4e6-4fea-8e6c-9d975630caf0,2025-11-13 06:38:50.312962+00,2025-11-13 06:38:50.312962+00,Dark Pants,Bottoms,#343A40,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/5a3cde20-c4e6-4fea-8e6c-9d975630caf0/wardrobe_gen_1763015928920_1_Dark-Pants.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/5a3cde20-c4e6-4fea-8e6c-9d975630caf0/wardrobe_gen_1763015928920_1_Dark-Pants.png,smooth,,,,,,,,,,,,,,
3b6a0879-a1b4-4343-844d-cf2d0a8953ac,e9f49d67-12e5-47e9-bc7b-ab6088e016cb,2025-11-11 02:25:05.621624+00,2025-11-11 02:25:05.621624+00,White Puffer Jacket,Outerwear,#F5F5DC,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/e9f49d67-12e5-47e9-bc7b-ab6088e016cb/wardrobe_gen_1762827902112_0_White-Puffer-Jacket.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/e9f49d67-12e5-47e9-bc7b-ab6088e016cb/wardrobe_gen_1762827902112_0_White-Puffer-Jacket.png,smooth,,,,,,,,,,,,,,
3b710539-7e56-48fb-b9af-8c3a7b267509,f8211159-8940-4e45-a163-6fd6805ad6b0,2025-11-08 16:55:58.566737+00,2025-11-08 16:55:58.566737+00,White Crop Top,Tops,#FFFFFF,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/f8211159-8940-4e45-a163-6fd6805ad6b0/wardrobe_gen_1762620958172_0_White-Crop-Top.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/f8211159-8940-4e45-a163-6fd6805ad6b0/wardrobe_gen_1762620958172_0_White-Crop-Top.png,smooth,,,,,,,,,,,,,,
3b7ec307-011e-4e82-a0a0-fa94a4f9ad23,035b28d5-3f07-4baa-a812-b74cc6bc1f9b,2025-11-10 14:36:32.329035+00,2025-11-10 14:36:32.329035+00,Blue Jeans,Bottoms,#2C3E50,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/035b28d5-3f07-4baa-a812-b74cc6bc1f9b/wardrobe_gen_1762785390433_1_Blue-Jeans.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/035b28d5-3f07-4baa-a812-b74cc6bc1f9b/wardrobe_gen_1762785390433_1_Blue-Jeans.png,textured,,,,,,,,,,,,,,
3b8d7e8c-ff31-44dd-92d8-d6965e914d75,d556562d-7a6c-4b02-b6f4-ad0c4f3bfafb,2025-11-23 08:21:10.099216+00,2025-11-23 08:21:10.099216+00,Dark Blue Slip-on Shoes,Shoes,#00008B,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/d556562d-7a6c-4b02-b6f4-ad0c4f3bfafb/wardrobe_gen_1763886059262_1_Dark-Blue-Slip-on-Shoes.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/d556562d-7a6c-4b02-b6f4-ad0c4f3bfafb/wardrobe_gen_1763886059262_1_Dark-Blue-Slip-on-Shoes.png,smooth,#00008B,synthetic,solid,regular,,"[""casual""]",casual,,"[""everyday""]","[""spring"",""summer""]",warm,,,
3b8d9aee-ed78-4f9f-b063-07fd7e411324,da601157-481b-413b-bc3a-dda530358c59,2025-11-08 14:04:53.696381+00,2025-11-08 14:04:53.696381+00,Sunglasses,Accessories,#008080,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/da601157-481b-413b-bc3a-dda530358c59/wardrobe_gen_1762610684044_6_Sunglasses.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/da601157-481b-413b-bc3a-dda530358c59/wardrobe_gen_1762610684044_6_Sunglasses.png,smooth,,,,,,,,,,,,,,
